parcel_number,date,price,price_sqft
6357012043,2020-09-28,469000.0,346.0
6357012043,2020-09-28,469000.0,346.0
2356037034,2020-09-28,1910000.0,849.0
2356037034,2020-09-28,1910000.0,849.0
3242015023,2020-09-28,325000.0,224.0
3242015023,2020-09-28,325000.0,224.0
8594027016,2020-09-28,738000.0,439.0
8594027016,2020-09-28,738000.0,439.0
7258013016,2020-09-28,1185000.0,605.0
7258013016,2020-09-28,1185000.0,605.0
6140031021,2020-09-28,560000.0,475.0
6140031021,2020-09-28,560000.0,475.0
2319019018,2020-09-28,715000.0,552.0
2319019018,2020-09-28,715000.0,552.0
5646016007,2020-09-28,1475000.0,310.0
5646016007,2020-09-28,1475000.0,310.0
2779041005,2020-09-28,1480000.0,266.0
2779041005,2020-09-28,1480000.0,266.0
3203064032,2020-09-28,442000.0,
3203064032,2020-09-28,442000.0,
4039025026,2020-09-28,530000.0,831.0
4039025026,2020-09-28,530000.0,831.0
5767037042,2020-09-28,2050000.0,777.0
5767037042,2020-09-28,2050000.0,777.0
2204012001,2020-09-28,690000.0,483.0
2204012001,2020-09-28,690000.0,483.0
4334023045,2020-09-28,1975000.0,1058.0
4334023045,2020-09-28,1975000.0,1058.0
5853019011,2020-09-28,988000.0,389.0
5853019011,2020-09-28,988000.0,389.0
7217013099,2020-09-28,607000.0,372.0
7217013099,2020-09-28,607000.0,372.0
4057014001,2020-09-28,651500.0,547.0
4057014001,2020-09-28,651500.0,547.0
2269005007,2020-09-28,50000.0,34.0
2269005007,2020-09-28,50000.0,34.0
8422027007,2020-09-28,630000.0,320.0
8422027007,2020-09-28,630000.0,320.0
5526009017,2020-09-28,2272500.0,1291.0
5526009017,2020-09-28,2272500.0,1291.0
3244155013,2020-09-28,875000.0,246.0
3244155013,2020-09-28,875000.0,246.0
8161013017,2020-09-28,570000.0,524.0
8161013017,2020-09-28,570000.0,524.0
7265004087,2020-09-28,775000.0,622.0
7265004087,2020-09-28,775000.0,622.0
8075008001,2020-09-28,499000.0,446.0
8075008001,2020-09-28,499000.0,446.0
7508014014,2020-09-28,2238000.0,593.0
7508014014,2020-09-28,2238000.0,593.0
4286020034,2020-09-28,3746000.0,1239.0
4286020034,2020-09-28,3746000.0,1239.0
8575005014,2020-09-28,850000.0,379.0
8575005014,2020-09-28,850000.0,379.0
3203064026,2020-09-28,484500.0,
3203064026,2020-09-28,484500.0,
8654013012,2020-09-28,630000.0,562.0
8654013012,2020-09-28,630000.0,562.0
2424007023,2020-09-28,750000.0,361.0
2424007023,2020-09-28,750000.0,361.0
5550019089,2020-09-28,865000.0,524.0
5550019089,2020-09-28,865000.0,524.0
4276001042,2020-09-28,1310000.0,1065.0
4276001042,2020-09-28,1310000.0,1065.0
7075028015,2020-09-28,992500.0,
7075028015,2020-09-28,992500.0,
4229003097,2020-09-28,1120000.0,631.0
4229003097,2020-09-28,1120000.0,631.0
4133013064,2020-09-28,986500.0,587.0
4133013064,2020-09-28,986500.0,587.0
5704027002,2020-09-28,1408000.0,720.0
5704027002,2020-09-28,1408000.0,720.0
3020040001,2020-09-28,380000.0,152.0
3020040001,2020-09-28,380000.0,152.0
3125013001,2020-09-28,440000.0,200.0
3125013001,2020-09-28,440000.0,200.0
8735032014,2020-09-28,805000.0,393.0
8735032014,2020-09-28,805000.0,393.0
2468007116,2020-09-28,420000.0,447.0
2468007116,2020-09-28,420000.0,447.0
8431028006,2020-09-28,562000.0,
8431028006,2020-09-28,562000.0,
4270007027,2020-09-28,1500000.0,1207.0
4270007027,2020-09-28,1500000.0,1207.0
7541030004,2020-09-28,1325000.0,969.0
7541030004,2020-09-28,1325000.0,969.0
5432002029,2020-09-28,1020000.0,797.0
5432002029,2020-09-28,1020000.0,797.0
8062013005,2020-09-28,645000.0,483.0
8062013005,2020-09-28,645000.0,483.0
7432003029,2020-09-28,1020000.0,230.0
7432003029,2020-09-28,1020000.0,230.0
5343013038,2020-09-28,600000.0,347.0
5343013038,2020-09-28,600000.0,347.0
7559016018,2020-09-28,960000.0,622.0
7559016018,2020-09-28,960000.0,622.0
7189033003,2020-09-28,850000.0,518.0
7189033003,2020-09-28,850000.0,518.0
2215015063,2020-09-28,805000.0,516.0
2215015063,2020-09-28,805000.0,516.0
5523026018,2020-09-28,930000.0,1084.0
5523026018,2020-09-28,930000.0,1084.0
2157014066,2020-09-28,1485000.0,1467.0
2157014066,2020-09-28,1485000.0,1467.0
7130028017,2020-09-28,575000.0,569.0
7130028017,2020-09-28,575000.0,569.0
5505025012,1997-11-13,850000.0,230.0
5505025012,1997-11-13,850000.0,230.0
5456010003,2020-09-28,640000.0,327.0
5456010003,2020-09-28,640000.0,327.0
2678005030,2020-09-28,680000.0,538.0
2678005030,2020-09-28,680000.0,538.0
2701012062,1990-04-11,360000.0,161.0
2701012062,1990-04-11,360000.0,161.0
4232004010,2020-09-28,1145000.0,784.0
4232004010,2020-09-28,1145000.0,784.0
2826080045,2011-02-17,430000.0,265.0
2826080045,2011-02-17,430000.0,265.0
3003082010,2020-09-28,365000.0,236.0
3003082010,2020-09-28,365000.0,236.0
4392014069,2020-09-28,1587500.0,1379.0
4392014069,2020-09-28,1587500.0,1379.0
8653028058,2020-09-28,726000.0,449.0
8653028058,2020-09-28,726000.0,449.0
8410016009,2020-09-28,650000.0,293.0
8410016009,2020-09-28,650000.0,293.0
7425001008,2020-09-28,500000.0,563.0
7425001008,2020-09-28,500000.0,563.0
7503022037,2020-09-28,1073000.0,569.0
7503022037,2020-09-28,1073000.0,569.0
3244058019,2020-09-28,574000.0,478.0
3244058019,2020-09-28,574000.0,478.0
3003086053,2020-09-28,350000.0,130.0
3003086053,2020-09-28,350000.0,130.0
5092027019,1996-12-26,185000.0,113.0
5092027019,1996-12-26,185000.0,113.0
7183023009,2020-09-28,863000.0,472.0
7183023009,2020-09-28,863000.0,472.0
8528008060,2020-09-28,600000.0,519.0
8528008060,2020-09-28,600000.0,519.0
2157008023,2020-09-28,515000.0,413.0
2157008023,2020-09-28,515000.0,413.0
6206003002,2020-09-28,535000.0,306.0
6206003002,2020-09-28,535000.0,306.0
4110016035,2020-09-28,1500000.0,1103.0
4110016035,2020-09-28,1500000.0,1103.0
4295011051,2020-09-28,935000.0,619.0
4295011051,2020-09-28,935000.0,619.0
3206030042,2020-09-28,430000.0,180.0
3206030042,2020-09-28,430000.0,180.0
4254025067,2020-09-28,726500.0,722.0
4254025067,2020-09-28,726500.0,722.0
5591011004,2020-09-28,1528000.0,892.0
5591011004,2020-09-28,1528000.0,892.0
2861054101,2020-09-28,310000.0,447.0
2861054101,2020-09-28,310000.0,447.0
3023046086,2020-09-28,320000.0,200.0
3023046086,2020-09-28,320000.0,200.0
5846007012,2015-06-29,1200000.0,537.0
5846007012,2015-06-29,1200000.0,537.0
3150075043,2020-09-28,352500.0,
3150075043,2020-09-28,352500.0,
6225009036,2020-09-28,740000.0,339.0
6225009036,2020-09-28,740000.0,339.0
5217005015,2015-12-04,420000.0,350.0
5217005015,2015-12-04,420000.0,350.0
7157007031,2020-09-28,555000.0,314.0
7157007031,2020-09-28,555000.0,314.0
6141025023,2020-09-28,328000.0,234.0
6141025023,2020-09-28,328000.0,234.0
5062007001,2020-09-28,700000.0,599.0
5062007001,2020-09-28,700000.0,599.0
2020022013,2020-09-28,835000.0,362.0
2020022013,2020-09-28,835000.0,362.0
4205033016,2020-01-30,23943000.0,
4205033016,2020-01-30,23943000.0,
8360016038,2020-09-28,600000.0,358.0
8360016038,2020-09-28,600000.0,358.0
6148021026,2020-09-28,455000.0,480.0
6148021026,2020-09-28,455000.0,480.0
5364010015,2020-09-28,989000.0,642.0
5364010015,2020-09-28,989000.0,642.0
8586010063,2020-09-28,1112000.0,490.0
8586010063,2020-09-28,1112000.0,490.0
4301016029,2020-09-28,1440000.0,970.0
4301016029,2020-09-28,1440000.0,970.0
5523007019,2020-09-28,1875000.0,1121.0
5523007019,2020-09-28,1875000.0,1121.0
8470032006,2020-09-28,633000.0,415.0
8470032006,2020-09-28,633000.0,415.0
6067018009,2020-09-28,420000.0,349.0
6067018009,2020-09-28,420000.0,349.0
2181004021,2020-09-28,785000.0,779.0
2181004021,2020-09-28,785000.0,779.0
7363022011,2020-09-28,718000.0,358.0
7363022011,2020-09-28,718000.0,358.0
2717017033,2020-09-28,833000.0,400.0
2717017033,2020-09-28,833000.0,400.0
2151032074,2020-09-28,765000.0,449.0
2151032074,2020-09-28,765000.0,449.0
5337014040,2020-09-28,543000.0,379.0
5337014040,2020-09-28,543000.0,379.0
2080003017,2020-09-28,1265000.0,531.0
2080003017,2020-09-28,1265000.0,531.0
5550024035,2020-09-28,755000.0,573.0
5550024035,2020-09-28,755000.0,573.0
4326037109,2007-03-23,3900000.0,1115.0
4326037109,2007-03-23,3900000.0,1115.0
5538014002,2020-09-28,1155000.0,914.0
5538014002,2020-09-28,1155000.0,914.0
5439011024,2020-09-28,1240000.0,611.0
5439011024,2020-09-28,1240000.0,611.0
2836052006,1994-08-25,179000.0,119.0
2836052006,1994-08-25,179000.0,119.0
2250003180,2020-09-28,470000.0,444.0
2250003180,2020-09-28,470000.0,444.0
3111032021,2009-05-11,325000.0,89.0
3111032021,2009-05-11,325000.0,89.0
5063019036,2020-09-28,860000.0,444.0
5063019036,2020-09-28,860000.0,444.0
7054028033,2020-09-28,679000.0,617.0
7054028033,2020-09-28,679000.0,617.0
3153099015,2020-09-28,381500.0,206.0
3153099015,2020-09-28,381500.0,206.0
2412024011,2001-08-15,265000.0,245.0
2412024011,2001-08-15,265000.0,245.0
2627017027,2020-09-28,557000.0,457.0
2627017027,2020-09-28,557000.0,457.0
4339015038,2020-09-28,475000.0,786.0
4339015038,2020-09-28,475000.0,786.0
4276022033,2020-09-28,1266000.0,1034.0
4276022033,2020-09-28,1266000.0,1034.0
8678048008,2020-09-28,915000.0,376.0
8678048008,2020-09-28,915000.0,376.0
4414008012,2020-09-28,3340000.0,1231.0
4414008012,2020-09-28,3340000.0,1231.0
4048001023,2020-09-28,817000.0,425.0
4048001023,2020-09-28,817000.0,425.0
7125025004,2020-09-28,585000.0,302.0
7125025004,2020-09-28,585000.0,302.0
3153032080,2020-09-28,413000.0,237.0
3153032080,2020-09-28,413000.0,237.0
8359015004,2020-09-14,125000.0,67.0
8359015004,2020-09-14,125000.0,67.0
3023034029,2020-09-28,285000.0,200.0
3023034029,2020-09-28,285000.0,200.0
5246027021,2007-10-03,478000.0,312.0
5246027021,2007-10-03,478000.0,312.0
2701012030,2020-09-28,630000.0,361.0
2701012030,2020-09-28,630000.0,361.0
7465014016,2020-09-28,682000.0,444.0
7465014016,2020-09-28,682000.0,444.0
4309006020,2020-09-28,1650000.0,1093.0
4309006020,2020-09-28,1650000.0,1093.0
4281020040,2020-09-28,932500.0,713.0
4281020040,2020-09-28,932500.0,713.0
5437015030,2020-09-28,1289000.0,743.0
5437015030,2020-09-28,1289000.0,743.0
4125013097,2020-09-28,549000.0,443.0
4125013097,2020-09-28,549000.0,443.0
6001005019,2020-09-28,690000.0,542.0
6001005019,2020-09-28,690000.0,542.0
3244070144,2020-09-28,420000.0,404.0
3244070144,2020-09-28,420000.0,404.0
2276015146,2020-09-28,800000.0,471.0
2276015146,2020-09-28,800000.0,471.0
3101007020,2020-09-28,490000.0,215.0
3101007020,2020-09-28,490000.0,215.0
4076009077,2020-09-28,500000.0,372.0
4076009077,2020-09-28,500000.0,372.0
7567010035,2020-09-28,3365000.0,1008.0
7567010035,2020-09-28,3365000.0,1008.0
5218020036,2020-09-28,670000.0,423.0
5218020036,2020-09-28,670000.0,423.0
2803038185,2020-09-28,365000.0,339.0
2803038185,2020-09-28,365000.0,339.0
2004015018,2020-09-28,854000.0,411.0
2004015018,2020-09-28,854000.0,411.0
8395009019,2020-09-28,833000.0,333.0
8395009019,2020-09-28,833000.0,333.0
7404035011,2020-09-28,695000.0,203.0
7404035011,2020-09-28,695000.0,203.0
7238005019,2020-09-28,720000.0,501.0
7238005019,2020-09-28,720000.0,501.0
2727018032,2020-09-28,785000.0,293.0
2727018032,2020-09-28,785000.0,293.0
8567006054,2020-09-28,602000.0,345.0
8567006054,2020-09-28,602000.0,345.0
3244069011,2020-09-28,610000.0,477.0
3244069011,2020-09-28,610000.0,477.0
6106013140,2020-09-28,670000.0,379.0
6106013140,2020-09-28,670000.0,379.0
4237006029,2020-09-22,1500000.0,992.0
4237006029,2020-09-22,1500000.0,992.0
3203064030,2020-09-28,402000.0,
3203064030,2020-09-28,402000.0,
2292017025,2012-02-17,825000.0,238.0
2292017025,2012-02-17,825000.0,238.0
6310024031,2020-09-28,420000.0,331.0
6310024031,2020-09-28,420000.0,331.0
2866038003,2020-09-28,780000.0,258.0
2866038003,2020-09-28,780000.0,258.0
2203001016,2020-09-28,605000.0,432.0
2203001016,2020-09-28,605000.0,432.0
2277001007,2020-09-28,1530000.0,836.0
2277001007,2020-09-28,1530000.0,836.0
7574015026,2020-09-28,1021000.0,498.0
7574015026,2020-09-28,1021000.0,498.0
2078009074,2020-09-28,675000.0,342.0
2078009074,2020-09-28,675000.0,342.0
4174010003,2020-09-28,3950000.0,847.0
4174010003,2020-09-28,3950000.0,847.0
7061030003,2020-09-28,815000.0,435.0
7061030003,2020-09-28,815000.0,435.0
4113003027,2020-09-28,1660000.0,638.0
4113003027,2020-09-28,1660000.0,638.0
5851025023,2020-09-28,917000.0,817.0
5851025023,2020-09-28,917000.0,817.0
2180017005,2002-09-27,,
2180017005,2002-09-27,,
7273014009,2020-09-28,1250000.0,250.0
7273014009,2020-09-28,1250000.0,250.0
5646016008,2020-09-28,1475000.0,
5646016008,2020-09-28,1475000.0,
8302026025,2020-09-28,504000.0,259.0
8302026025,2020-09-28,504000.0,259.0
4118013194,2020-09-28,785000.0,542.0
4118013194,2020-09-28,785000.0,542.0
8205020036,2020-09-28,680000.0,471.0
8205020036,2020-09-28,680000.0,471.0
2829029041,2020-09-28,1159000.0,305.0
2829029041,2020-09-28,1159000.0,305.0
7138016014,2020-09-28,965000.0,442.0
7138016014,2020-09-28,965000.0,442.0
4118018094,2020-09-28,735000.0,663.0
4118018094,2020-09-28,735000.0,663.0
2162014056,2020-09-28,712000.0,343.0
2162014056,2020-09-28,712000.0,343.0
6321009012,2020-09-28,800000.0,277.0
6321009012,2020-09-28,800000.0,277.0
2110006007,2020-09-28,652000.0,387.0
2110006007,2020-09-28,652000.0,387.0
6155032030,2020-09-28,317000.0,206.0
6155032030,2020-09-28,317000.0,206.0
7245025002,2020-09-28,3200000.0,957.0
7245025002,2020-09-28,3200000.0,957.0
8036014033,2020-09-28,620000.0,492.0
8036014033,2020-09-28,620000.0,492.0
3129029001,2020-09-28,419000.0,207.0
3129029001,2020-09-28,419000.0,207.0
4145045185,2020-09-28,850000.0,582.0
4145045185,2020-09-28,850000.0,582.0
2353027057,2020-09-28,715000.0,464.0
2353027057,2020-09-28,715000.0,464.0
6243001012,2020-09-28,630000.0,384.0
6243001012,2020-09-28,630000.0,384.0
2277011016,2020-09-28,1250000.0,513.0
2277011016,2020-09-28,1250000.0,513.0
5526007017,2020-09-28,1187000.0,1086.0
5526007017,2020-09-28,1187000.0,1086.0
2401048105,2020-09-28,610000.0,381.0
2401048105,2020-09-28,610000.0,381.0
2701071071,2020-09-28,930000.0,350.0
2701071071,2020-09-28,930000.0,350.0
4171003028,2020-09-28,2550000.0,1616.0
4171003028,2020-09-28,2550000.0,1616.0
6176013016,2020-09-28,1120000.0,294.0
6176013016,2020-09-28,1120000.0,294.0
2314014034,2020-09-28,690000.0,478.0
2314014034,2020-09-28,690000.0,478.0
4187014087,2016-11-29,1428000.0,
4187014087,2016-11-29,1428000.0,
2317014007,2020-09-28,2592500.0,252.0
2317014007,2020-09-28,2592500.0,252.0
5637020045,2020-09-28,535000.0,476.0
5637020045,2020-09-28,535000.0,476.0
7265012224,2020-09-28,436000.0,461.0
7265012224,2020-09-28,436000.0,461.0
7178008009,2020-09-28,615000.0,563.0
7178008009,2020-09-28,615000.0,563.0
4234001012,2020-09-28,1210000.0,887.0
4234001012,2020-09-28,1210000.0,887.0
4229002003,2020-09-28,1700000.0,600.0
4229002003,2020-09-28,1700000.0,600.0
5427012017,2020-09-28,1500000.0,1215.0
5427012017,2020-09-28,1500000.0,1215.0
2718012034,2020-09-25,829000.0,331.0
2718012034,2020-09-25,829000.0,331.0
5466030009,2020-09-28,763500.0,1111.0
5466030009,2020-09-28,763500.0,1111.0
2864007046,2020-09-28,283500.0,352.0
2864007046,2020-09-28,283500.0,352.0
5167015049,2020-09-28,337000.0,338.0
5167015049,2020-09-28,337000.0,338.0
4244004033,2020-09-28,1646500.0,1486.0
4244004033,2020-09-28,1646500.0,1486.0
2812033040,2020-09-28,640000.0,422.0
2812033040,2020-09-28,640000.0,422.0
7264016003,2020-09-28,1391500.0,537.0
7264016003,2020-09-28,1391500.0,537.0
2605025023,2020-09-28,540000.0,491.0
2605025023,2020-09-28,540000.0,491.0
2146040001,2020-09-28,465000.0,517.0
2146040001,2020-09-28,465000.0,517.0
8135005025,2020-09-28,672000.0,343.0
8135005025,2020-09-28,672000.0,343.0
2471049005,2020-09-28,2470000.0,451.0
2471049005,2020-09-28,2470000.0,451.0
3214006019,2020-09-28,739500.0,358.0
3214006019,2020-09-28,739500.0,358.0
5696024031,2020-09-28,860000.0,447.0
5696024031,2020-09-28,860000.0,447.0
2851003053,2020-09-28,435000.0,413.0
2851003053,2020-09-28,435000.0,413.0
3229018015,2020-09-28,364000.0,174.0
3229018015,2020-09-28,364000.0,174.0
2362028050,2020-09-28,699500.0,551.0
2362028050,2020-09-28,699500.0,551.0
2638004022,2020-09-28,640000.0,506.0
2638004022,2020-09-28,640000.0,506.0
7075028031,2020-09-28,940000.0,369.0
7075028031,2020-09-28,940000.0,369.0
2839005038,2020-09-28,445000.0,282.0
2839005038,2020-09-28,445000.0,282.0
8717025067,2020-09-28,339000.0,372.0
8717025067,2020-09-28,339000.0,372.0
7418026031,2001-05-16,263000.0,32.0
7418026031,2001-05-16,263000.0,32.0
3242015022,2020-09-28,325000.0,
3242015022,2020-09-28,325000.0,
7219006021,2020-09-28,600000.0,460.0
7219006021,2020-09-28,600000.0,460.0
8646021008,2020-09-28,489500.0,363.0
8646021008,2020-09-28,489500.0,363.0
5525030060,2020-09-28,639000.0,895.0
5525030060,2020-09-28,639000.0,895.0
3225040017,2020-09-25,320000.0,205.0
3225040017,2020-09-25,320000.0,205.0
4241019010,2020-09-25,1725000.0,1797.0
4241019010,2020-09-25,1725000.0,1797.0
5634010006,2020-09-25,865000.0,858.0
5634010006,2020-09-25,865000.0,858.0
2506027019,2004-09-01,350000.0,213.0
2506027019,2004-09-01,350000.0,213.0
5715013004,2020-09-25,1717000.0,1071.0
5715013004,2020-09-25,1717000.0,1071.0
7442029141,2020-09-25,589000.0,376.0
7442029141,2020-09-25,589000.0,376.0
6046010029,2020-09-25,370000.0,
6046010029,2020-09-25,370000.0,
3110018001,2020-09-25,245000.0,262.0
3110018001,2020-09-25,245000.0,262.0
5847025010,2020-09-25,1050000.0,588.0
5847025010,2020-09-25,1050000.0,588.0
2308013015,2020-09-25,750000.0,593.0
2308013015,2020-09-25,750000.0,593.0
2609026042,2020-09-25,950000.0,369.0
2609026042,2020-09-25,950000.0,369.0
8555015003,2020-09-25,477000.0,557.0
8555015003,2020-09-25,477000.0,557.0
5040014005,2020-09-25,1200000.0,405.0
5040014005,2020-09-25,1200000.0,405.0
7157022032,2020-09-25,775000.0,544.0
7157022032,2020-09-25,775000.0,544.0
2811040009,2020-09-25,900000.0,318.0
2811040009,2020-09-25,900000.0,318.0
8624003060,2018-05-23,380000.0,250.0
8624003060,2018-05-23,380000.0,250.0
8422005020,2020-09-25,580500.0,482.0
8422005020,2020-09-25,580500.0,482.0
2861067030,2020-09-25,1550000.0,348.0
2861067030,2020-09-25,1550000.0,348.0
4416015061,2020-09-25,3220000.0,1813.0
4416015061,2020-09-25,3220000.0,1813.0
7556020044,2020-09-25,1525000.0,787.0
7556020044,2020-09-25,1525000.0,787.0
7514010001,2020-09-25,2439000.0,856.0
7514010001,2020-09-25,2439000.0,856.0
3047018003,2020-09-25,25000.0,
3047018003,2020-09-25,25000.0,
7220003061,2020-09-25,510000.0,395.0
7220003061,2020-09-25,510000.0,395.0
4380010023,2020-09-25,2400000.0,3859.0
4380010023,2020-09-25,2400000.0,3859.0
8457007007,2020-09-25,585000.0,371.0
8457007007,2020-09-25,585000.0,371.0
2822035029,2020-09-25,1015000.0,441.0
2822035029,2020-09-25,1015000.0,441.0
2609009011,2020-09-25,1795000.0,296.0
2609009011,2020-09-25,1795000.0,296.0
2159022036,2020-09-25,680000.0,848.0
2159022036,2020-09-25,680000.0,848.0
2027008015,2020-09-25,865000.0,398.0
2027008015,2020-09-25,865000.0,398.0
8226014005,2020-09-25,525000.0,646.0
8226014005,2020-09-25,525000.0,646.0
5041022010,2017-12-06,510000.0,546.0
5041022010,2017-12-06,510000.0,546.0
2409011033,2020-09-25,650000.0,594.0
2409011033,2020-09-25,650000.0,594.0
4095003034,2020-09-25,813500.0,698.0
4095003034,2020-09-25,813500.0,698.0
5244027015,2020-09-25,475000.0,495.0
5244027015,2020-09-25,475000.0,495.0
2217032069,2020-09-25,550000.0,372.0
2217032069,2020-09-25,550000.0,372.0
5425022015,2020-09-25,1925000.0,945.0
5425022015,2020-09-25,1925000.0,945.0
2139003018,2020-09-25,655000.0,494.0
2139003018,2020-09-25,655000.0,494.0
7263026004,2019-06-13,750000.0,419.0
7263026004,2019-06-13,750000.0,419.0
8402010037,2020-09-25,705000.0,341.0
8402010037,2020-09-25,705000.0,341.0
2353026033,2020-09-25,580000.0,523.0
2353026033,2020-09-25,580000.0,523.0
5359007046,2020-09-25,660000.0,592.0
5359007046,2020-09-25,660000.0,592.0
2812082233,2020-09-25,436000.0,311.0
2812082233,2020-09-25,436000.0,311.0
2209001010,2020-09-25,570000.0,507.0
2209001010,2020-09-25,570000.0,507.0
4044003007,2020-09-25,2075000.0,278.0
4044003007,2020-09-25,2075000.0,278.0
7058005002,2020-09-25,505000.0,526.0
7058005002,2020-09-25,505000.0,526.0
8488019004,2020-09-24,585000.0,558.0
8488019004,2020-09-24,585000.0,558.0
7257025047,2020-09-25,485000.0,526.0
7257025047,2020-09-25,485000.0,526.0
8244013014,2020-09-25,597000.0,526.0
8244013014,2020-09-25,597000.0,526.0
8366018009,2020-09-25,474000.0,342.0
8366018009,2020-09-25,474000.0,342.0
8167020022,2020-09-25,575000.0,500.0
8167020022,2020-09-25,575000.0,500.0
7458026024,2020-09-25,745000.0,566.0
7458026024,2020-09-25,745000.0,566.0
8231030021,2020-09-25,815000.0,526.0
8231030021,2020-09-25,815000.0,526.0
4215009004,2020-09-25,1580000.0,677.0
4215009004,2020-09-25,1580000.0,677.0
2079019044,2020-09-25,1550000.0,487.0
2079019044,2020-09-25,1550000.0,487.0
4167009021,2020-09-25,1740000.0,1030.0
4167009021,2020-09-25,1740000.0,1030.0
2153034016,2020-09-25,1000000.0,497.0
2153034016,2020-09-25,1000000.0,497.0
4134010216,2020-09-25,270000.0,272.0
4134010216,2020-09-25,270000.0,272.0
8493041111,2020-09-25,260000.0,269.0
8493041111,2020-09-25,260000.0,269.0
2826161174,2020-09-25,585000.0,353.0
2826161174,2020-09-25,585000.0,353.0
2414015020,2020-09-25,600000.0,524.0
2414015020,2020-09-25,600000.0,524.0
5369010024,2020-09-25,805000.0,652.0
5369010024,2020-09-25,805000.0,652.0
5343002008,2020-09-25,1080000.0,338.0
5343002008,2020-09-25,1080000.0,338.0
4402026012,2007-11-02,3998181.0,753.0
4402026012,2007-11-02,3998181.0,753.0
8323009024,2020-09-25,363000.0,372.0
8323009024,2020-09-25,363000.0,372.0
2408012113,2020-09-25,412000.0,309.0
2408012113,2020-09-25,412000.0,309.0
5778006018,2020-09-25,650000.0,422.0
5778006018,2020-09-25,650000.0,422.0
7310005035,2020-09-25,610000.0,403.0
7310005035,2020-09-25,610000.0,403.0
2809008010,2020-09-25,600000.0,364.0
2809008010,2020-09-25,600000.0,364.0
8673038027,2020-09-25,1680000.0,373.0
8673038027,2020-09-25,1680000.0,373.0
7557022004,2020-09-25,900000.0,595.0
7557022004,2020-09-25,900000.0,595.0
2424003069,2020-09-25,670000.0,465.0
2424003069,2020-09-25,670000.0,465.0
5723021039,2020-09-25,652000.0,615.0
5723021039,2020-09-25,652000.0,615.0
4211025084,2020-09-25,855000.0,707.0
4211025084,2020-09-25,855000.0,707.0
2415022020,2020-09-25,605000.0,500.0
2415022020,2020-09-25,605000.0,500.0
8605003041,2020-09-25,1500000.0,250.0
8605003041,2020-09-25,1500000.0,250.0
2555013034,2020-09-25,505000.0,549.0
2555013034,2020-09-25,505000.0,549.0
3122031005,2020-09-25,450000.0,243.0
3122031005,2020-09-25,450000.0,243.0
3072007005,2020-09-25,75000.0,
3072007005,2020-09-25,75000.0,
2841037029,2020-09-25,740000.0,265.0
2841037029,2020-09-25,740000.0,265.0
2377016010,2020-09-25,910000.0,632.0
2377016010,2020-09-25,910000.0,632.0
5321035014,2020-09-25,1150000.0,508.0
5321035014,2020-09-25,1150000.0,508.0
2136015005,2020-09-25,325000.0,270.0
2136015005,2020-09-25,325000.0,270.0
2415012022,1995-06-13,114000.0,110.0
2415012022,1995-06-13,114000.0,110.0
8163012010,2020-09-25,620000.0,444.0
8163012010,2020-09-25,620000.0,444.0
8395005016,1997-08-27,218000.0,133.0
8395005016,1997-08-27,218000.0,133.0
2854022009,2020-09-25,535000.0,393.0
2854022009,2020-09-25,535000.0,393.0
8404016032,1992-10-08,199818.0,139.0
8404016032,1992-10-08,199818.0,139.0
5647016021,2020-09-25,1111000.0,600.0
5647016021,2020-09-25,1111000.0,600.0
2812112029,2020-09-25,557000.0,274.0
2812112029,2020-09-25,557000.0,274.0
5711014019,2020-09-25,739000.0,561.0
5711014019,2020-09-25,739000.0,561.0
6027008014,2020-09-25,354000.0,506.0
6027008014,2020-09-25,354000.0,506.0
5312025042,2020-09-25,1091000.0,641.0
5312025042,2020-09-25,1091000.0,641.0
5335006001,2020-09-25,2250000.0,526.0
5335006001,2020-09-25,2250000.0,526.0
4201007008,2020-09-25,2139000.0,629.0
4201007008,2020-09-25,2139000.0,629.0
2810004006,2020-09-25,560000.0,450.0
2810004006,2020-09-25,560000.0,450.0
8531022088,2020-09-25,367000.0,410.0
8531022088,2020-09-25,367000.0,410.0
8291012002,2020-09-25,1080000.0,376.0
8291012002,2020-09-25,1080000.0,376.0
8518024003,2020-09-25,610000.0,488.0
8518024003,2020-09-25,610000.0,488.0
8552022104,2020-09-25,579000.0,297.0
8552022104,2020-09-25,579000.0,297.0
3080007017,2020-09-25,10000.0,
3080007017,2020-09-25,10000.0,
4494015007,2020-09-25,3400000.0,800.0
4494015007,2020-09-25,3400000.0,800.0
8615003009,2020-09-25,595000.0,248.0
8615003009,2020-09-25,595000.0,248.0
5226032008,2020-09-25,480000.0,401.0
5226032008,2020-09-25,480000.0,401.0
3204020070,1991-03-15,291000.0,81.0
3204020070,1991-03-15,291000.0,81.0
2248007134,2020-09-25,412000.0,527.0
2248007134,2020-09-25,412000.0,527.0
8217027017,2020-09-25,599000.0,486.0
8217027017,2020-09-25,599000.0,486.0
5439013003,2020-09-25,1980000.0,542.0
5439013003,2020-09-25,1980000.0,542.0
4258003037,2020-09-25,2089000.0,859.0
4258003037,2020-09-25,2089000.0,859.0
7163005006,2020-09-25,550000.0,453.0
7163005006,2020-09-25,550000.0,453.0
7214009021,2020-09-25,430000.0,376.0
7214009021,2020-09-25,430000.0,376.0
3129008022,2020-09-25,405000.0,232.0
3129008022,2020-09-25,405000.0,232.0
2836059011,2020-09-25,776000.0,259.0
